0 	0.0
1 	2.817732334136963
2 	3.863010883331299
3 	4.614891052246094
4 	5.086276531219482
5 	5.416320323944092
6 	5.598001480102539
7 	5.67281436920166
8 	5.697388648986816
9 	5.760349273681641
10 	5.762259006500244
11 	5.801225662231445
12 	5.920389175415039
13 	5.976834297180176
14 	6.0577192306518555
15 	6.153979778289795
16 	6.216300964355469
17 	6.244983196258545
18 	6.234312534332275
19 	6.3140177726745605
20 	6.4781718254089355
21 	6.551483631134033
22 	6.585442543029785
23 	6.60914421081543
24 	6.670356273651123
25 	6.803193092346191
26 	6.858170986175537
27 	6.800955772399902
28 	6.781233787536621
29 	6.746828079223633
30 	6.706852912902832
31 	6.746265411376953
32 	6.757105827331543
33 	6.890596389770508
34 	7.052233695983887
35 	7.091569423675537
36 	7.144405841827393
37 	7.23206090927124
38 	7.300654888153076
39 	7.383420467376709
40 	7.406260967254639
41 	7.457207679748535
42 	7.5077948570251465
43 	7.519231796264648
44 	7.608500957489014
45 	7.52292013168335
46 	7.472513675689697
47 	7.427588939666748
48 	7.503499984741211
49 	7.494581699371338
50 	7.49284029006958
51 	7.442185401916504
52 	7.389242172241211
53 	7.41582727432251
54 	7.446033954620361
55 	7.530186653137207
56 	7.5944671630859375
57 	7.635152339935303
58 	7.707444190979004
59 	7.762577533721924
60 	7.803515911102295
61 	7.863667964935303
62 	7.902606964111328
63 	7.850297451019287
64 	7.843560695648193
65 	7.834831714630127
66 	7.889770984649658
67 	7.880257606506348
68 	7.839813709259033
69 	7.851337432861328
70 	7.873710632324219
71 	7.869276523590088
72 	7.8933610916137695
73 	7.952339172363281
74 	8.116814613342285
75 	8.255690574645996
76 	8.346827507019043
77 	8.418903350830078
78 	8.40864372253418
79 	8.405247688293457
80 	8.392492294311523
81 	8.338333129882812
82 	8.290160179138184
83 	8.252415657043457
84 	8.214829444885254
85 	8.123176574707031
86 	7.977840900421143
87 	7.818975925445557
88 	7.793141841888428
89 	7.760802268981934
90 	7.720807075500488
91 	7.663196563720703
92 	7.644045352935791
93 	7.631164073944092
94 	7.634397029876709
95 	7.573514938354492
96 	7.473441123962402
97 	7.4732584953308105
98 	7.422206401824951
99 	7.4137091636657715
100 	7.442263126373291
101 	7.399528980255127
102 	7.416328430175781
103 	7.3969807624816895
104 	7.328209400177002
105 	7.397767543792725
106 	7.496688365936279
107 	7.468312740325928
108 	7.518124580383301
109 	7.5475077629089355
110 	7.583948612213135
111 	7.626120567321777
112 	7.624377250671387
113 	7.6389994621276855
114 	7.622485160827637
115 	7.567963600158691
116 	7.564044952392578
117 	7.612952709197998
118 	7.629831790924072
119 	7.608028411865234
120 	7.575779438018799
121 	7.502461910247803
122 	7.4007744789123535
123 	7.4058942794799805
124 	7.49370002746582
125 	7.4910888671875
126 	7.525768280029297
127 	7.558492183685303
128 	7.611644744873047
129 	7.6999711990356445
130 	7.740730285644531
131 	7.809915542602539
132 	7.88388729095459
133 	7.948920726776123
134 	7.975837707519531
135 	8.068408012390137
136 	8.091617584228516
137 	8.186210632324219
138 	8.221643447875977
139 	8.1549072265625
140 	8.152634620666504
141 	8.203502655029297
142 	8.296538352966309
143 	8.355437278747559
144 	8.463562965393066
145 	8.52148723602295
146 	8.485410690307617
147 	8.45706844329834
148 	8.462546348571777
149 	8.4586820602417
150 	8.434469223022461
151 	8.47200870513916
152 	8.597993850708008
153 	8.556656837463379
154 	8.542853355407715
155 	8.533937454223633
156 	8.557730674743652
157 	8.463449478149414
158 	8.371222496032715
159 	8.422209739685059
160 	8.337587356567383
161 	8.258576393127441
162 	8.200278282165527
163 	8.141100883483887
164 	8.1611909866333
165 	8.199957847595215
166 	8.26744556427002
167 	8.360320091247559
168 	8.486857414245605
169 	8.567076683044434
170 	8.60117244720459
171 	8.651408195495605
172 	8.725701332092285
173 	8.70470142364502
174 	8.77828311920166
175 	8.78885269165039
176 	8.771878242492676
177 	8.756545066833496
178 	8.76390266418457
179 	8.859682083129883
180 	8.949686050415039
181 	9.054244041442871
182 	9.054688453674316
183 	9.104632377624512
184 	9.144485473632812
185 	9.155320167541504
186 	9.185452461242676
187 	9.168932914733887
188 	9.122736930847168
189 	9.181371688842773
190 	9.145368576049805
191 	9.07369613647461
192 	9.055255889892578
193 	9.072159767150879
194 	9.083163261413574
195 	8.998396873474121
196 	8.968193054199219
197 	8.954778671264648
198 	8.950471878051758
199 	9.046058654785156
200 	9.174128532409668
201 	9.244264602661133
202 	9.165031433105469
203 	9.116260528564453
204 	9.181599617004395
205 	9.199742317199707
206 	9.319103240966797
